electronegativity_electrode,ionization_energy_electrode,band_gap_electrode,conductivity_electrode,stability_window_electrolyte,dielectric_constant_electrolyte,viscosity_electrolyte,solubility_electrolyte,redox_potential_mediator,molecular_weight_mediator,solubility_mediator,compatibility_label
1.4184815819561254,8.341913326362477,0.11252163714343233,9.251857908664196,3.299499468397155,58.37911937954282,1.1964335850237204,0.38909466900672607,0.6994626734804594,494.84199093283047,0.6215642283677386,0
1.8764339456056545,9.21264713761813,2.220565025877032,7.646955740770361,4.06526624664468,50.46995476492788,5.9082556620302435,0.6585424098345921,0.14951798741789935,72.48727779927312,0.38518203189336797,0
2.099085529881075,9.072156531948307,3.9067810919760015,4.865422737867737,3.779317030391836,68.43219845883534,6.893818921428943,0.8569512424276792,-0.8606150131673637,299.35102194059084,0.7142442063642396,0
2.3682099526511076,7.8102324536233025,3.400230281871349,6.832604180237682,3.355527544994697,27.174392888232365,6.866671665864868,0.7572955795534639,1.1119365946039306,167.58661320761678,0.8879474813875571,0
3.3555278841790406,7.36659086556383,3.175784944319675,8.983098454141667,5.392545157212712,73.40510449162387,6.4429372089125545,0.5165711003939265,1.1878395015233103,424.57407509736686,0.7832975181630254,1
1.5990213464750793,5.887768157852932,4.547777142186012,1.448124009379555,3.934028298310661,60.777962148751875,5.102202853168349,0.9183004813937319,1.5034143289083048,205.73289129866257,0.6605251190924387,1
2.5427033152408347,7.7421971539359475,0.09016004912615005,2.578693201999079,5.330892391188586,34.625875251027274,5.290831645221392,0.3724431985213936,0.45662179960094784,371.5831801338529,0.5365496073410819,0
2.7772437065861273,6.138625705738396,2.785237930961171,5.472742347840786,2.420873896567297,12.144654921909193,6.429273076118005,0.7785850692026497,1.905976392003529,292.7855396868247,0.29174031149851765,0
1.139351238159993,10.140559735445528,3.9367442420485355,8.010202676388351,2.564099154401343,24.273774686561186,6.964541745117083,0.5266081195728962,1.7421924335973693,293.6855217177366,0.4821988567475615,0
2.8226345557043153,6.46181654846213,2.706676913506336,0.4589234648711211,5.909281220451907,76.75761629111378,6.617792040547575,0.9087721792054981,0.6540548753003947,436.09974403118963,0.32830526178126823,1
1.5115723710618747,5.409957136991737,1.6194777629018957,9.841779686943969,4.351073850424358,28.277253191305952,5.952066536151827,0.8176895394883842,0.33485579320825165,261.68199166605393,0.9373222120352386,0
1.1951547789558385,8.86656296472064,0.6812528254598893,4.603575368535732,4.039078693996196,29.742572011179835,1.7272220510803604,0.9113226951763856,-0.9908967162912314,430.51979036501626,0.911945599137328,0
3.84665661176,9.166608129035811,4.437815359080957,3.656388292155058,4.092624252576447,19.219169832328774,2.264042077230046,0.29282306404786607,1.1329835952177012,213.54207261690894,0.1980350641384006,0
3.896896099223678,11.103391428963539,2.353811961938015,2.9979719346137417,2.8610750961314393,65.5137950854074,2.7501954061464144,0.7013353889045871,0.6948635121490732,128.65232410893725,0.8314892101345088,1
3.4251920443493833,9.038871286923772,4.390575984928507,1.8261314057436293,4.8748157980078926,25.673317268170802,9.212684239457522,0.764617067273476,1.8126324364582418,254.9648199454768,0.7177689619179533,0
1.9138413075201122,7.41836597606412,2.9292606121658418,7.936581698407276,2.3391224949190175,29.769368627664175,7.642071899610273,0.7681728387543343,0.7826963757237324,274.26010161965996,0.9764511345325745,0
1.2930163420191516,10.621083170684244,3.370960583075004,9.558600230986356,4.293294852412092,36.076108132372,5.618094831461407,0.5536004054206038,1.9785682816781898,265.2724389370062,0.49014124017016963,0
3.052699079536471,8.781952252311948,4.0213057718922505,4.195083072969442,4.283075186343606,37.529620983095725,2.670157899731659,0.11012547011315729,1.561457815589871,413.748685345677,0.736065652843664,0
2.3204574812188037,5.554961992418342,3.295777723000672,9.528964878059217,5.656753696534044,35.85055928112663,1.2867369277928775,0.33528770548216746,1.8607938074448596,304.1055236570437,0.5419897241219576,0
1.3661147045343365,8.960953922192726,1.9902742033946885,8.255596392806838,4.104731240419442,42.780777153104644,9.007840414603752,0.390970787503943,-0.01701168614488313,449.7998322914613,0.11593047185773792,0
2.4855307303338106,11.356129817951636,2.568166919643255,4.862406162015551,2.548250783896718,66.08846597123025,8.948126955064588,0.8668329555535853,-0.5519920156982007,281.38347271217395,0.09442651224992932,0
1.1031655633456552,7.774188378487544,4.015227623379399,6.772859173348714,4.29101303699265,66.44637805565165,1.2848168378177771,0.8567972353937983,1.390616341385376,151.1217872969019,0.16600587073579653,1
3.7279612062363463,7.0742806132986,1.868251481864921,4.406343373787583,2.3653105774613294,64.87348503225101,8.012723327745663,0.19421209363400493,1.3585913089073975,108.27312811823867,0.33138151065979604,0
1.7763399448000508,6.00428619912614,1.9406072838424855,5.631361741304269,2.8151753411996867,12.584362933736564,4.577121679237145,0.9548522935941318,-0.3656531817833104,440.7632694250794,0.2961574505212815,0
2.9875668530619457,6.060118653547502,0.47845058029000576,0.6746587364831877,2.1244343367496645,64.97591024561106,3.3748759417392935,0.2642117379863419,1.2942339624047383,75.27775950599528,0.7419103352706051,0
1.9351332282682328,8.029400390392732,4.572922176108738,6.993008405475278,4.053174329837994,14.018883011493259,7.443224454845331,0.472923506170829,0.7459200741242185,102.92432536389302,0.730126598176018,0
2.5602040635334324,9.169758769130706,0.45518157472720866,0.6229639803929534,2.3381304611742895,14.35428275391935,6.22042950239516,0.2936412694996799,-0.6714245652949811,78.64633351293848,0.9728248508569034,0
2.640130838029839,5.564307836187212,3.2410458872427794,8.18914097450453,3.877577514125316,76.08970787262206,7.844295054414707,0.8742992219464217,0.5053507927106262,240.6803887318191,0.34487128417027635,1
1.554563366576581,11.57698012317616,2.0659723940139885,8.26697460165952,5.731780141296577,66.4548383529156,0.9284228342027836,0.7744618286733806,1.7934140025160357,289.67702737711704,0.9415294795915633,0
3.9087538832936755,10.285935322116371,2.028096951277212,2.4470651468065245,4.879045652077329,46.430785015100646,3.322152795583073,0.41817592619902355,0.5193726363356865,58.94362896017033,0.6322080733133484,0
3.3253984700833437,9.106367427985639,3.3977591828634197,3.3042615322544227,2.309646696901172,70.62276533583966,3.3293051340840107,0.7136907634234498,1.366096968660416,282.01377510122194,0.5205432754406144,1
3.8184968246925672,10.799070696572937,0.3354686631493936,4.864972747727103,2.8968392488353727,79.20234819138972,3.4315803044201023,0.26593019575438814,-0.9132700400741304,227.19176208078173,0.6844493089225551,1
3.6844820512829464,5.5613072976847935,2.968528914757173,6.006962778631566,4.694649679573737,50.798154997383314,5.124302751909294,0.44406738313840144,1.1842442385877812,398.14033210515413,0.7176176790063075,0
2.7936999364332555,8.337872144131872,3.860158929861774,2.9448012512457677,5.578807444096735,50.96738277361385,2.9735352701932847,0.43939682950429737,1.840512158412432,423.4804797858004,0.21333257741627937,0
3.7656227050693505,9.410651888031644,4.141063789432971,5.965615405856058,2.131674347055815,61.5820271869946,4.554959378857694,0.31414301354925805,0.49858335467880743,358.2353463737924,0.7641297283584946,0
1.2654775061557584,10.800570342828024,0.8526519469688765,3.048092024970059,5.249804526882376,22.410421427399957,3.8042204125310755,0.8886808446245943,0.013129739076759073,263.0729908924808,0.7389141262436277,0
1.5879485872574355,10.484286920344875,4.487095250390868,0.6493581386035007,4.247255521353235,17.53436461390995,7.405901270601011,0.7109611619312136,0.9399515146606916,147.26686776889466,0.99765566975134,0
1.1356818667316142,6.939484747993797,3.280730459237211,0.1250227433358986,4.18436530118557,61.96855625113044,6.114307797615492,0.35194537950741933,1.7487836452796581,431.2016902861521,0.9163503916388517,0
1.975990992289793,11.586161186914431,4.409274004103414,1.1013954733924434,5.831252731013432,30.867859624557674,6.605568436709691,0.3179086845661336,-0.4696910483999712,203.75111301998757,0.7004272201000769,0
2.166031869068446,5.870420890016092,2.4264035855509913,7.943281931623781,4.990578450387092,15.13027672294505,2.2637221620099157,0.11615812389931515,0.21108263006812944,210.33134923772712,0.7267455274418202,0
1.8140470953216878,11.125935330348064,2.71016672548601,9.618169992595037,5.400475472224448,28.61582944383123,3.389921220203516,0.41192402841311915,-0.5311291570544765,462.20519623417016,0.948686352142856,0
3.486212527455788,11.79658174723233,4.595191385143355,4.326965372884071,3.415982278178667,31.897765090593154,0.40742138659832805,0.5740941549837864,0.4899626966596784,489.0187650190608,0.9688193593349662,0
2.0702599800807677,6.240074662558379,4.499547716773359,5.1755711391544335,4.217456163313639,77.3920744629268,1.262072131473065,0.3499398477175388,0.6212660390916771,454.15893037302686,0.835616937354371,1
1.8428035290621423,10.054462449426497,2.24080436684501,1.5537968738269188,4.461622709711083,57.346978331594244,2.7975314734910963,0.730412448786793,1.8326108441649804,499.2056256024865,0.7790238682318028,0
2.6280882494747453,5.2819986314459895,1.3720631581784088,5.555210391533555,3.2863357614498603,44.814223804980045,0.8415444687598064,0.47057457611013964,0.237545461302882,441.0089797556648,0.15579753219664655,0
1.422772674924288,7.837959775974085,1.9658521728213207,1.532083529869071,4.280992499789598,77.66548540119537,6.105797523476085,0.38468605330960104,0.7008698406190947,366.9608829290368,0.838806081906604,1
3.406590942262119,8.613983094383718,1.9388216426487488,6.151021878868417,2.9466215179188553,72.73548053556355,9.981675136053488,0.9451518929112981,1.655787722162457,182.2187298071628,0.29053589453300094,1
1.2236519310393126,9.064516581367439,1.4343343749139699,9.339260809050453,2.5735026842729583,43.40006424606198,1.1879890978408074,0.3365207895593252,-0.035784999471523915,478.8306720049443,0.5855950812182522,0
3.960660809801552,11.551560737739916,1.342898021664833,2.037415539100092,3.4958810371093305,72.92597265327355,8.248056084158797,0.4584318580869907,1.0224916069027699,444.4820742261891,0.4351038469159435,1
3.3167343078899725,9.705754811059363,4.305314682398597,7.66918080876531,4.957158514985748,35.322849354699244,1.3643992231984423,0.44406170966869474,1.2714855464662893,158.33605658704397,0.3783269356053789,0
1.5961470446025172,8.36894565853466,0.3493096034233084,0.33267398590140806,5.664748592295551,22.28154990174685,6.765157384205074,0.3170785111041235,-0.008415295938971723,270.12311295882216,0.344737501393707,0
1.0165663513708072,10.667725253861224,3.388055910497971,3.817422689084048,3.83085620599293,22.450863261656384,6.502944509978368,0.2957290658293751,-0.5069764434080666,81.52504728149756,0.8626557266246152,0
3.4463842853645024,11.653729746680863,0.8641002572822615,1.1964102275220396,4.571294753101727,54.6736643331595,9.046625961149752,0.3721420169320633,0.50872862570682,478.9889884702477,0.780679314638252,0
3.120572031542851,5.154463040776036,1.7225294669703162,3.5895068717974246,2.412148523900402,42.580274053045784,1.3166670140690213,0.8778125529380628,0.07040519039990478,307.74574747465516,0.5472763147882664,0
3.1870215041229617,11.87764890579227,0.3077151706741843,1.8180155044249469,5.617855034209315,54.4213135254085,3.291355767602599,0.7903745985063615,-0.20061270462335812,160.34024566767442,0.6812564691712341,0
3.3138110400578373,5.602924973445762,1.3498681842773101,3.795719402216586,4.274416854279737,56.45569731966274,1.08964165147592,0.712899562744047,1.9202639320823147,181.57969113074407,0.9853015528268085,0
1.222133955202271,10.700707454881329,3.8421053555862104,4.23347578046455,5.121352990500628,6.674215467328821,4.192356592883452,0.5113926933782441,0.5064590561045996,491.29536768343684,0.4276583789890459,0
2.0753971856328177,6.962343267859888,4.425076622736293,3.075852115531092,5.177764803685575,9.052969426092677,9.13361310086296,0.5569785861693431,1.5694330815302715,327.026431311889,0.5735455757090963,0
1.3476071785753891,5.925257604277102,1.1076357595118353,6.600557299783978,3.0259221054724237,44.95082949434374,7.858926880406191,0.34042496094411434,-0.4140477683699225,239.30740584788168,0.5568475269457611,0
3.5893102776267805,8.078989477996844,2.3177391962946094,9.196635307463206,4.1166978127273985,19.32766083200577,7.284420984364129,0.16688432245232587,1.818328294697392,274.9304578034921,0.9391737563941484,0
2.8698943804826738,9.507696056133295,2.351620239686032,4.065894203642197,5.841919006243909,52.440032660332975,5.42366954765448,0.39793650104843403,1.383294303707065,94.34753256980451,0.3839842967303162,0
1.9926940745579476,7.666662915164325,4.367876528798671,2.0041972491027122,2.358538179283311,46.413930437798605,8.858160274888125,0.5460253803931295,1.4260764685674272,83.7602420327942,0.9869420127068581,0
1.1906750508580708,5.381957857978893,3.813995264379027,2.7801553061402355,4.732199592118254,48.932026877816845,4.6045296227650185,0.1515817418673992,0.16929462558778585,316.7184844851732,0.33946273289452567,0
1.9329469651469866,9.196227977611017,2.5653860918402493,8.554608152614053,5.8490563121406876,27.6841534873258,1.6669195375862549,0.1794099718513958,0.4569109792330588,280.4018163981424,0.15346168355783052,0
1.9755499660802411,11.316822932774723,3.353736002358867,5.759233260374464,3.2023084322160886,52.98826297084225,8.408335186583637,0.3367227095961105,0.7800629776960402,211.6189360865485,0.23180486797995326,0
3.1888185350141924,7.682507561630762,4.236775269546834,4.604609219838877,5.445791685617392,67.21194773637673,2.940455614906923,0.4303723362334855,1.369296608615194,304.75127863011403,0.4549102747710072,1
2.9126724140656393,6.5143294434157895,0.04769477012772472,1.5814035429383746,5.7346301816330865,79.85534401941779,0.7256087020395912,0.4539851300068347,1.547170256181313,82.70417724672751,0.667268152341585,1
3.6616382277289796,8.098041421529707,2.014450155250243,4.552300352405441,4.9883448375793,67.88332896291607,1.4351727005541555,0.20609745965920462,-0.7658640719441967,474.7960271441958,0.5409839590228186,1
2.4166447754858478,5.338538977341466,4.536215836385393,2.857070833238128,2.925313249227833,46.812406975996055,6.168777378702653,0.3032392190813099,1.7121871625995233,182.17025950289982,0.40746426774572225,0
1.358782737814905,10.743413091361923,3.701565154219757,9.437314965748158,3.3360028753063755,19.50721937599674,6.149403246427491,0.3354825268572479,1.812489957512783,82.3004558023995,0.5839316024214369,0
3.1397343616689852,10.784385676651308,2.714206871670373,8.852294083215739,2.143237177670923,56.10844070898656,2.749795076603938,0.1608713885811216,0.7786622130703567,126.27692265834682,0.8468659624989348,0
3.2823551458506923,9.116003244007398,2.6482226351756672,0.9306351640991603,5.325812936981421,75.32403391684836,7.326365449870596,0.39348973053072756,-0.4397481602352822,92.9632615171326,0.8469844762565557,1
2.6838315927084886,7.4717202225687265,1.738850488022189,5.214869543686304,5.398444746044319,20.88999047992268,7.781673522915438,0.1649994154799565,1.4552444981104684,130.37202696185653,0.7399164937731192,0
3.3129015398636827,10.598483551120484,2.6026026682075725,2.328077620595254,4.53084123986477,24.19967153949328,9.220925736109459,0.7331120587987031,0.6457628436487968,237.53932467197535,0.9548260353311754,0
2.4813867890931722,8.88280917351857,3.2769159973172663,4.166693186290477,3.4101114050554053,16.175640755873836,5.932387487046723,0.4474429899015794,1.4515893611491388,382.12290227098435,0.6106944340659461,0
2.568198488145982,10.781526159850113,2.091815192143965,8.780795182689419,2.307244110559682,60.25412327198013,7.838348968646215,0.39407715044053726,1.4444243797679497,172.5567563547679,0.05727475577138455,0
2.282623055075649,9.420211548081145,3.57076573196087,5.322393746896593,5.012230439659637,35.492112756774446,7.580376861762011,0.2138699543532462,-0.7398120529426226,246.16697987373976,0.32638315117154976,0
1.0762573802322857,10.490838312489581,4.306161136301929,3.408731404370523,4.906104774439692,9.702172916478805,2.7265286749784905,0.3038532899004063,0.8210642851119923,467.94077954970635,0.36181156926559566,0
1.3236742809799134,9.18994095252432,0.7734242409243058,2.158094705639471,5.650410086955604,70.62124936177102,3.240214093789062,0.30943468804521124,0.4494328978061639,183.11978269668896,0.5699597734381995,1
1.0942875570602029,7.898987477509664,2.2577351140871222,8.023216108124243,4.922128084021448,46.8253928526925,4.889127478378141,0.9866837933859727,1.8383584099985528,407.6238889691194,0.909644997818108,0
2.909231233791341,11.705621019482962,2.0401004564254057,6.2827283521070365,5.314779768976008,29.832071900026683,0.3865818817866353,0.851814441557644,-0.11007612422381097,121.01759261706489,0.8462092153659394,0
1.94306794322898,8.787796774151914,3.4373240202486404,4.733848058219689,4.983818471615998,30.79872320458227,3.114498176945691,0.11373606247008847,-0.38199968142722496,130.24478581576142,0.2705643360428925,0
2.525712073494108,9.23562662978377,1.2493373262896468,2.2530951032434827,4.522748753249266,26.76884151431801,4.844052158773533,0.6551529316916318,1.691260568057464,255.26879306431954,0.5434207241468657,0
3.722699421778279,6.543413475903245,3.201254574761381,3.4090391041556,3.707865576764037,39.161012929448134,1.2590790937552085,0.3303190867797314,-0.5538532932996858,155.34601270987383,0.6761912036575135,0
1.7478766874466247,9.379555525990934,4.38744620865744,9.602449924711333,5.608469234569111,30.278126636610875,1.4375037001962294,0.19393923593762585,1.0595583761733853,456.3626332074171,0.9881359635995901,0
2.2311487691068894,9.001253546380607,2.0906579989681133,5.24889038229776,4.603874287629879,46.0959728052957,4.739720010225944,0.7350397868077793,-0.0999405584745674,72.838531005565,0.0797376783922926,0
3.266653415629146,6.293868785629175,4.5550784998961005,4.066922884308204,3.5934212878636362,63.01379392034706,7.3634573095421265,0.21844499452151434,0.7035372664924329,318.7726547647278,0.4906834509318036,0
1.6863944964748674,5.417109681472006,4.965818694667393,5.262078219248407,2.333877180727829,55.58459625832801,8.370739523022694,0.4993667015767621,0.8486582985237834,321.90322826728396,0.9887032213073342,0
1.230939729486379,9.230515238003399,0.5304602497397604,7.811986208406125,3.1628194236175284,27.084266956558785,5.553876195546536,0.6689486483559318,0.25210784587390034,79.71166738375146,0.9783455071766902,0
1.869254358741304,10.345845885452244,1.1652659399242933,3.467078471378401,4.174906939320659,44.65557586548344,4.852540077957966,0.5990452805394898,1.9248949407112872,379.6538966919011,0.3641901917177477,0
1.4836638617620133,8.663809596454058,4.751898757410466,1.8691905972328278,3.102541480064778,68.00946199341881,3.9659495709056016,0.9798661884724686,-0.6045004957450626,261.0038950304882,0.05001589944503801,0
3.7890929570277194,6.587408377237519,4.791638432406934,5.890867571556573,2.8849413916716085,10.11546760570441,2.090900125888541,0.8071683518102704,0.17419726711027117,375.38301807266384,0.6073978557047174,0
3.424361138693251,9.665653836851245,0.4885363769337925,6.685520624462565,4.109574056351389,10.872295024017856,1.6363076275807742,0.7967740385147407,0.2911859806229473,422.11624367078144,0.8735919082532461,0
2.9002112695312703,5.560740086267216,0.0749925018856834,7.155908229289641,2.6792813835829383,46.71275510373151,7.96058522628572,0.42003585467292814,0.8931408469885445,195.30470839581224,0.3580823629689947,0
3.614381770563153,8.092835933613681,0.8055001162821113,8.831677148584683,5.201640253300414,52.93363462923524,4.757064995680895,0.10755594287572753,0.2217792745835574,268.0186473209694,0.9375564665920816,0
3.4110162306973435,6.143567308788941,4.9800639169112415,3.774623794822219,3.937472605370632,20.85597618319281,7.945138405701597,0.7609698367036195,-0.7088919658835103,167.34235089560514,0.36606731525569985,0
1.5597101766581076,6.291213357419183,0.8999980830534343,0.8460134726660288,4.2954510958506,60.89150950186385,7.100013751826172,0.9997588758661051,1.8422899945424787,140.68105858505075,0.6296912539739407,0
3.677676995469933,6.4160576441074255,2.5127380336101157,9.587650977946328,2.589533070389394,53.46975327805456,2.100179960957113,0.46529119696925403,0.24823724491605703,50.26764111919583,0.7359437695225534,0
2.6180267257469523,7.706949399307845,4.242088632152555,4.406618081631004,3.2983053425174695,74.24669511772149,5.201011189270012,0.9869666490614056,0.028021181651217697,483.6341804359268,0.3781449762705936,1
3.4223204654921875,5.358051439342783,0.1020080534410317,6.270249345764,3.6403587330446117,17.671565139390253,4.551362978142271,0.2275372985809118,0.3401663725220141,248.4178111983417,0.384596091418316,0
3.6882738997704796,7.784554086503688,3.0224449112922973,6.6964226989700935,5.232851322066011,61.3530699018508,4.353960359688829,0.36686111647304565,-0.3502129536132327,55.88139787649331,0.4964950881995853,0
1.9540104249155916,8.581952129802906,1.3851272443481215,5.510485716141915,5.080638092344611,11.273231793745026,5.517196282197376,0.2536542385682236,-0.6993349459940473,54.02235990562168,0.8434622566993462,0
1.3301557735830303,8.383059994764277,4.311674582198658,2.132049544389074,2.8919098991507255,47.39693071384231,9.824402630539291,0.5276583756341342,-0.5542645626734123,179.7586558480378,0.145808229184117,0
1.683805487625825,7.679488702821284,1.417305746320396,7.575916196149801,4.4647163264280305,46.39213546243594,8.166425857173305,0.8172832613564983,-0.5000355189893212,56.27195541955329,0.649905416128852,0
2.281323365878769,10.874026256495267,3.4337786014095446,8.05714454561041,2.9738254310879904,34.128878348505545,9.056381829977838,0.4065955223841585,-0.40697968535231466,218.53157794634674,0.6934805328437971,0
3.4540442977674792,6.017286846943529,3.3710981622369847,5.574458301572654,5.952988622760982,68.34283607514254,0.49046791512516796,0.9156060434366843,0.25988063667857686,78.32232564752654,0.5799791219896798,1
3.5821917497690303,8.539877206469619,1.1074677442982002,4.936755489789931,5.808495512523482,5.3277983589509175,1.5752963945665583,0.5903473719968066,0.8716978071324608,67.66321601763939,0.9390464680068416,0
1.020856391593572,5.43428991869588,0.17399599934175058,1.2279880129670548,4.253058882082482,44.013455142389056,1.0306838702007224,0.5188819723676895,0.8866635140801975,351.2216273335475,0.6218911810878195,0
2.532241907732697,5.498089752145368,2.0462478689269865,0.93112144884786,4.795610287576572,21.286516237639056,2.7796638496397112,0.8083322579757487,-0.9997072913142194,458.0785802492981,0.6528479135231856,0
2.252233009446337,9.017060947739674,1.4459657598293485,3.4616919710789347,5.20572152883458,60.76239643373247,4.530546421273176,0.1912991473376061,1.7628730006951994,234.22396248602567,0.6197720265190982,0
1.6663234314121906,8.962128974214746,4.044888748068543,3.1773769396221936,4.883993680179616,8.230056972957287,6.492121827027718,0.7963772240896072,1.4685415415969647,426.5466936241697,0.7359178361817587,0
1.3595961020010483,11.146234589911199,4.001820942276726,9.541198864536385,4.799314764329683,67.36660161361831,5.1081464096087,0.31865680015554404,1.8918141183081194,63.16945751108621,0.1786389448711998,0
2.012845514210884,8.905115729620512,2.2851197609631275,7.857865150189955,5.834216031798112,67.85691700302137,9.05120236614877,0.35273129246491386,0.07995903419057848,399.9605251865821,0.8995625073480916,0
3.8287291117375575,11.718537142833952,3.032561126616095,6.633250523064693,4.385824425229133,67.46495093026272,9.410588397159865,0.6395083959880719,0.9943978300681908,78.25999654530091,0.09036770677310059,1
1.9696087960622657,5.340863938799508,3.0212975799346258,5.22471608127429,4.545210687276223,16.44263950495024,1.8025053217350975,0.9117409825415846,-0.49593775223170866,427.29774043880826,0.6587067620512832,0
2.556371865230098,5.686053793465187,4.135790742138116,1.7569385541938485,5.397075001752725,52.28048889207837,8.558546618594894,0.6205662547937784,1.4510990816610079,447.0648551924288,0.6347068855929526,0
3.1090568766855338,5.30846103099267,2.1250120706159876,9.78672105462441,4.679563471433627,6.077551938754221,4.920877599330351,0.6840544139150383,-0.5158968311368934,403.6882290720414,0.24771507105532076,0
2.090888807137882,6.29693795233478,1.3772333989525454,3.8129029125780796,4.93173048807009,68.59719434668999,4.642628818910367,0.7989351306447467,-0.022042897576751264,419.3370609850801,0.08867542499992974,0
3.915346248162882,8.788890776591746,1.3251745907027375,1.1585634642277236,2.9366747447865698,59.223139513146535,7.8924056151487685,0.3333922830932381,0.47250456784094985,302.6680548495435,0.18189362719570362,0
3.8873418848263337,9.519005269991997,2.680961396411021,4.9886090675858865,3.4850676964602836,44.83652981744395,1.1127769886397907,0.8445103055237283,0.7835950065582513,169.19822416219336,0.3080884522036605,0
1.7553468874760925,5.319096105640682,2.2457410136610627,8.752580314969524,2.589205382847572,59.794357482246284,8.848432648707636,0.4761641341604348,0.6788990728601947,339.453951197435,0.8880004060310916,0
2.491745517677156,11.621796228919195,2.200603854924681,8.884180917595561,4.023061769339222,12.074307248882917,6.774460874566625,0.25809012414204624,-0.6937119648700082,247.79374208436263,0.8629476839709908,0
1.902634929450309,10.895157636552668,0.4556866954485361,0.20856256895882785,3.8229096027209852,44.64918741326422,8.777563755048378,0.41510627151501245,0.26502800859155284,52.401452413570695,0.11066279555274912,0
